DATE,LAI,FAPAR,FG
2017-04-28,0.7362903225806453,0.3251209677419355,0.9670248681963872
2017-04-29,0.7314516129032258,0.322741935483871,0.9669214520646414
2017-04-30,0.7274193548387096,0.32060483870967743,0.9666973028145056
2017-05-01,0.7241935483870969,0.31870967741935485,0.9663524204459801
2017-05-02,0.7211693548387097,0.3168346774193549,0.9657515576789905
2017-05-03,0.7179435483870968,0.3149395161290323,0.96533716344109
2017-05-04,0.7145161290322581,0.31302419354838706,0.9651092377322787
2017-05-05,0.7108870967741936,0.3110887096774194,0.9650677805525568
2017-05-06,0.7070564516129032,0.30913306451612904,0.965212791901924
2017-05-07,0.7030241935483871,0.3071572580645161,0.9655442717803808
2017-05-08,0.6987903225806452,0.30516129032258066,0.9660622201879263
2017-05-09,0.6943548387096775,0.3031451612903226,0.9667666371245615
2017-05-10,0.689717741935484,0.301108870967742,0.9676575225902856
2017-05-11,0.6852822580645161,0.2991733870967741,0.9684372757707203
2017-05-12,0.6810483870967743,0.2973387096774194,0.9691058966658654
2017-05-13,0.677016129032258,0.2956048387096775,0.969663385275721
2017-05-14,0.6731854838709678,0.29397177419354836,0.970109741600287
2017-05-15,0.6695564516129032,0.29243951612903224,0.9704449656395634
2017-05-16,0.6661290322580644,0.2910080645161291,0.9706690573935504
2017-05-17,0.6629032258064516,0.2896774193548387,0.9707820168622476
2017-05-18,0.6596774193548387,0.2884677419354839,0.971033609098562
2017-05-19,0.6564516129032258,0.28725806451612906,0.9713221718363272
2017-05-20,0.6532258064516129,0.2860483870967742,0.9716477050755432
2017-05-21,0.6500000000000001,0.2848387096774194,0.9720102088162104
2017-05-22,0.646774193548387,0.2836290322580645,0.9724096830583286
2017-05-23,0.6435483870967742,0.2824193548387097,0.9728461278018975
2017-05-24,0.6403225806451613,0.2812096774193549,0.9733195430469173
2017-05-25,0.6370967741935484,0.28,0.9738299287933879
2017-05-26,0.6338709677419355,0.27875,0.9743835003868673
2017-05-27,0.630241935483871,0.2774193548387097,0.9751722718172087
2017-05-28,0.6262096774193547,0.2760080645161291,0.9761962430844124
2017-05-29,0.6217741935483871,0.2745161290322581,0.9774554141884786
2017-05-30,0.6169354838709677,0.2729435483870968,0.9789497851294069
2017-05-31,0.6116935483870969,0.27129032258064517,0.9806793559071973
2017-06-01,0.6060483870967742,0.26955645161290326,0.9826441265218502
2017-06-02,0.6,0.26774193548387093,0.9848440969733652
2017-06-03,0.5939516129032257,0.2658870967741936,0.9868368183341889
2017-06-04,0.5883064516129033,0.26411290322580644,0.9885432494231123
2017-06-05,0.5830645161290323,0.2624193548387097,0.9899633902401356
2017-06-06,0.5782258064516129,0.2608064516129033,0.9910972407852585
2017-06-07,0.5737903225806452,0.25927419354838716,0.9919448010584809
2017-06-08,0.569758064516129,0.25782258064516134,0.9925060710598032
2017-06-09,0.5661290322580645,0.2564516129032258,0.992781050789225
2017-06-10,0.5629032258064517,0.25516129032258067,0.9927697402467466
2017-06-11,0.5596774193548387,0.25383064516129034,0.9927697402467466
2017-06-12,0.5564516129032258,0.25250000000000006,0.9927697402467464
2017-06-13,0.5532258064516128,0.2511693548387097,0.9927697402467466
2017-06-14,0.55,0.2498387096774194,0.9927697402467462
2017-06-15,0.5467741935483871,0.24850806451612906,0.9927697402467466
2017-06-16,0.5435483870967742,0.24717741935483872,0.9927697402467464
2017-06-17,0.5403225806451614,0.24584677419354842,0.9927697402467466
2017-06-18,0.5370967741935484,0.24451612903225808,0.9927697402467465
2017-06-19,0.5338709677419354,0.2433064516129032,0.9928714025129127
2017-06-20,0.5306451612903226,0.24221774193548387,0.9930747270452448
2017-06-21,0.5274193548387096,0.24125,0.9933797138437432
2017-06-22,0.5241935483870968,0.24040322580645163,0.9937863629084075
2017-06-23,0.5209677419354838,0.23967741935483872,0.9942946742392381
2017-06-24,0.5177419354838708,0.23907258064516135,0.9949046478362348
2017-06-25,0.514516129032258,0.2385887096774194,0.9956162836993975
2017-06-26,0.511290322580645,0.23822580645161295,0.9964295818287263
2017-06-27,0.5084677419354837,0.23802419354838716,0.9971525282343676
2017-06-28,0.506048387096774,0.23786290322580647,0.9977208375074778
2017-06-29,0.504032258064516,0.23774193548387096,0.9981345096480567
2017-06-30,0.5024193548387095,0.23766129032258068,0.9983935446561047
2017-07-01,0.5012096774193546,0.23762096774193545,0.9984979425316218
2017-07-02,0.5004032258064515,0.23762096774193547,0.9984477032746077
2017-07-03,0.4999999999999998,0.2376612903225807,0.9982428268850627
2017-07-04,0.4999999999999998,0.2377419354838709,0.9978833133629865
2017-07-05,0.4999999999999998,0.237741935483871,0.9974482038895884
2017-07-06,0.4999999999999998,0.23774193548387107,0.997026192614425
2017-07-07,0.4999999999999998,0.23774193548387093,0.9966172795374966
2017-07-08,0.4999999999999998,0.23774193548387101,0.996221464658803
2017-07-09,0.4999999999999998,0.23774193548387107,0.9958387479783439
2017-07-10,0.4999999999999998,0.23774193548387093,0.9954691294961195
2017-07-11,0.4999999999999998,0.23774193548387101,0.9951126092121299
2017-07-12,0.4999999999999998,0.23774193548387107,0.9947691871263751
2017-07-13,0.4999999999999998,0.23770161290322578,0.9944501737813335
2017-07-14,0.4999999999999998,0.2376209677419355,0.9940211873828961
2017-07-15,0.4999999999999998,0.23750000000000004,0.993482227931063
2017-07-16,0.4999999999999998,0.23733870967741935,0.9928332954258344
2017-07-17,0.4999999999999998,0.23713709677419356,0.99207438986721
2017-07-18,0.4999999999999998,0.2368951612903226,0.99120551125519
2017-07-19,0.4999999999999998,0.23661290322580647,0.9902266595897742
2017-07-20,0.4999999999999998,0.2362903225806452,0.9891378348709627
2017-07-21,0.4999999999999998,0.2359274193548387,0.9879390370987555
2017-07-22,0.4999999999999998,0.23560483870967744,0.9868900890480743
2017-07-23,0.4999999999999998,0.2353225806451613,0.9859909907189193
2017-07-24,0.4999999999999998,0.23508064516129032,0.9852417421112896
2017-07-25,0.4999999999999998,0.2348790322580645,0.9846423432251863
2017-07-26,0.4999999999999998,0.23471774193548386,0.9841927940606087
2017-07-27,0.4999999999999998,0.23459677419354835,0.9838930946175566
2017-07-28,0.4999999999999998,0.23451612903225805,0.9837432448960309
2017-07-29,0.4999999999999998,0.23459677419354835,0.9838075303048742
2017-07-30,0.4999999999999998,0.23475806451612902,0.9839361011225611
2017-07-31,0.4999999999999998,0.235,0.9841289573490913
2017-08-01,0.4999999999999998,0.2353225806451613,0.9843860989844653
2017-08-02,0.4999999999999998,0.23572580645161292,0.9847075260286821
2017-08-03,0.4999999999999998,0.23620967741935486,0.9850932384817427
2017-08-04,0.4999999999999998,0.2367741935483871,0.9855432363436466
2017-08-05,0.4999999999999998,0.2374193548387097,0.986057519614394
2017-08-06,0.4999999999999998,0.23806451612903226,0.9865473941444282
2017-08-07,0.4999999999999998,0.23870967741935484,0.987012859933749
2017-08-08,0.4999999999999998,0.23935483870967741,0.9874539169823567
2017-08-09,0.4999999999999998,0.23999999999999994,0.9878705652902517
2017-08-10,0.4999999999999998,0.2406451612903226,0.988262804857433
2017-08-11,0.4999999999999998,0.24129032258064514,0.988630635683901
2017-08-12,0.4999999999999998,0.24193548387096775,0.9889740577696559
2017-08-13,0.4999999999999998,0.24258064516129035,0.9892930711146974
2017-08-14,0.4999999999999998,0.24322580645161296,0.9897220575131347
2017-08-15,0.4999999999999998,0.2438709677419355,0.9900865720656162
2017-08-16,0.4999999999999998,0.24451612903225806,0.9903866147721421
2017-08-17,0.4999999999999998,0.2451612903225806,0.9906221856327124
2017-08-18,0.4999999999999998,0.2458064516129032,0.9907932846473269
2017-08-19,0.4999999999999998,0.24645161290322576,0.9908999118159856
2017-08-20,0.4999999999999998,0.2470967741935483,0.9909420671386888
2017-08-21,0.4999999999999998,0.2477419354838709,0.9909197506154364
2017-08-22,0.4999999999999998,0.24830645161290316,0.9905731394713067
2017-08-23,0.4999999999999998,0.24891129032258058,0.9902511235050022
2017-08-24,0.4999999999999998,0.24955645161290313,0.9899537027165233
2017-08-25,0.4999999999999998,0.25024193548387086,0.98968087710587
2017-08-26,0.4999999999999998,0.25096774193548377,0.9894326466730423
2017-08-27,0.4999999999999998,0.25173387096774186,0.9892090114180401
2017-08-28,0.4999999999999998,0.25254032258064507,0.9890099713408633
2017-08-29,0.4999999999999998,0.25338709677419347,0.9888355264415118
2017-08-30,0.4999999999999998,0.25435483870967734,0.988835526441512
2017-08-31,0.4999999999999998,0.2553225806451612,0.9888234749438632
2017-09-01,0.4999999999999998,0.2562903225806451,0.9887993719485658
2017-09-02,0.4999999999999998,0.257258064516129,0.9887632174556196
2017-09-03,0.4999999999999998,0.25822580645161286,0.9887150114650246
2017-09-04,0.4999999999999998,0.25919354838709674,0.9886547539767808
2017-09-05,0.4999999999999998,0.2601612903225806,0.9885824449908883
2017-09-06,0.4999999999999998,0.2611290322580645,0.9884980845073471
2017-09-07,0.4999999999999998,0.2620967741935484,0.9884016725261571
2017-09-08,0.4999999999999998,0.26306451612903226,0.9882453034834876
2017-09-09,0.4999999999999998,0.26403225806451613,0.9880289773793381
2017-09-10,0.4999999999999998,0.265,0.9877526942137089
2017-09-11,0.4999999999999998,0.2659677419354839,0.9874164539866
2017-09-12,0.4999999999999998,0.26693548387096777,0.9870202566980113
2017-09-13,0.4999999999999998,0.26790322580645165,0.9865641023479431
2017-09-14,0.4999999999999998,0.26887096774193553,0.9860479909363952
2017-09-15,0.4999999999999998,0.2698387096774194,0.9856463673627187
2017-09-16,0.4999999999999998,0.2708064516129033,0.9851388104258032
2017-09-17,0.4999999999999998,0.27177419354838717,0.984525320125649
2017-09-18,0.4999999999999998,0.27274193548387105,0.9838058964622555
2017-09-19,0.4999999999999998,0.27370967741935487,0.9829805394356229
2017-09-20,0.4999999999999998,0.27467741935483875,0.9820492490457515
2017-09-21,0.4999999999999998,0.27564516129032257,0.9810120252926411
2017-09-22,0.4999999999999998,0.27661290322580645,0.9798688681762916
2017-09-23,0.4999999999999998,0.27745967741935484,0.9782708878980002
2017-09-24,0.5004032258064515,0.2787903225806452,0.9768508495420763
2017-09-25,0.5012096774193546,0.28060483870967745,0.9756087531085201
2017-09-26,0.5024193548387095,0.28290322580645166,0.9745445985973314
2017-09-27,0.504032258064516,0.2856854838709678,0.9736583860085102
2017-09-28,0.506048387096774,0.28895161290322585,0.9729501153420562
2017-09-29,0.5084677419354837,0.2927016129032258,0.9724197865979698
2017-09-30,0.511290322580645,0.2969354838709678,0.9720673997762509
2017-10-01,0.514516129032258,0.3017741935483872,0.9720794512738996
2017-10-02,0.5173387096774192,0.3062903225806452,0.9721035542691973
2017-10-03,0.5197580645161289,0.310483870967742,0.9721397087621433
2017-10-04,0.521774193548387,0.31435483870967745,0.9721879147527387
2017-10-05,0.5233870967741935,0.31790322580645164,0.9722481722409821
2017-10-06,0.5245967741935483,0.32112903225806455,0.9723204812268744
2017-10-07,0.5254032258064516,0.3240322580645162,0.9724048417104159
2017-10-08,0.5258064516129033,0.32661290322580655,0.9725012536916059
2017-10-09,0.5258064516129032,0.3288709677419356,0.9726576227342757
2017-10-10,0.5262096774193549,0.33141129032258076,0.9728739488384252
2017-10-11,0.5270161290322581,0.334233870967742,0.9731502320040541
2017-10-12,0.528225806451613,0.33733870967741936,0.973486472231163
2017-10-13,0.5298387096774193,0.34072580645161293,0.9738826695197514
2017-10-14,0.5318548387096774,0.34439516129032266,0.97433882386982
2017-10-15,0.5342741935483871,0.34834677419354837,0.9748549352813679
2017-10-16,0.5370967741935484,0.35258064516129034,0.9754310037543956
2017-10-17,0.5403225806451613,0.3570967741935484,0.9762874504900139
2017-10-18,0.5435483870967742,0.36157258064516123,0.9772488454717181
2017-10-19,0.546774193548387,0.3660080645161291,0.9783151886995087
2017-10-20,0.55,0.3704032258064516,0.9794864801733854
2017-10-21,0.5532258064516129,0.37475806451612914,0.9807627198933486
2017-10-22,0.5564516129032258,0.3790725806451613,0.9821439078593979
2017-10-23,0.5596774193548387,0.38334677419354835,0.9836300440715333
2017-10-24,0.5629032258064516,0.3875806451612904,0.9852211285297552
2017-10-25,0.565725806451613,0.3911693548387097,0.986284396149754
2017-10-26,0.5681451612903227,0.3942338709677419,0.9871707069645381
2017-10-27,0.5701612903225807,0.3967741935483872,0.9878800609741076
2017-10-28,0.5717741935483872,0.39879032258064523,0.9884124581784623
2017-10-29,0.5729838709677418,0.40028225806451617,0.9887678985776023
2017-10-30,0.5737903225806452,0.40125,0.9889463821715276
2017-10-31,0.5741935483870968,0.4016935483870968,0.9889479089602382
2017-11-01,0.5741935483870968,0.4016129032258065,0.9887724789437341
2017-11-02,0.5745967741935484,0.4019354838709677,0.9887724789437342
2017-11-03,0.5758064516129032,0.4027016129032258,0.9883412511823523
2017-11-04,0.5778225806451613,0.4039112903225807,0.9874787956595885
2017-11-05,0.5806451612903226,0.4055645161290323,0.9861851123754426
2017-11-06,0.5842741935483872,0.4076612903225806,0.984460201329915
2017-11-07,0.5887096774193549,0.4102016129032258,0.9823040625230054
