WL,irradiance,w_SW,w_PAR,w_NIR
489.0,1089.62608,0.0016699791328129618,0.0037424363079668873,0.0
490.0,1089.62608,0.0016699791328129618,0.0037424363079668873,0.0
491.0,1089.62608,0.0016699791328129618,0.0037424363079668873,0.0
492.0,1101.4249999999995,0.001688062354710265,0.0037829609497805217,0.0
493.0,1101.4249999999995,0.001688062354710265,0.0037829609497805217,0.0
494.0,1113.00196,0.0017058053970036462,0.003822723246439099,0.0
495.0,1113.00196,0.0017058053970036462,0.003822723246439099,0.0
496.0,1113.00196,0.0017058053970036462,0.003822723246439099,0.0
497.0,1087.3094399999993,0.0016664286116486364,0.003734479562246841,0.0
498.0,1087.3094399999993,0.0016664286116486364,0.003734479562246841,0.0
499.0,1061.7689999999989,0.0016272849066421792,0.003646758212940066,0.0
500.0,1061.7689999999989,0.0016272849066421792,0.003646758212940066,0.0
501.0,1061.7689999999989,0.0016272849066421792,0.003646758212940066,0.0
502.0,1068.63044,0.001637800864209063,0.0036703245561584114,0.0
503.0,1068.63044,0.001637800864209063,0.0036703245561584114,0.0
504.0,1075.4827200000009,0.0016483027830069255,0.0036938594383854953,0.0
505.0,1075.4827200000009,0.0016483027830069255,0.0036938594383854953,0.0
506.0,1075.4827200000009,0.0016483027830069255,0.0036938594383854953,0.0
507.0,1077.4977599999993,0.0016513910669729084,0.003700780306926013,0.0
508.0,1077.4977599999993,0.0016513910669729084,0.003700780306926013,0.0
509.0,1079.63108,0.0016546606288428058,0.0037081074206681097,0.0
510.0,1079.63108,0.0016546606288428058,0.0037081074206681097,0.0
511.0,1079.63108,0.0016546606288428058,0.0037081074206681097,0.0
512.0,1048.8362,0.001607463881314994,0.0036023391400378554,0.0
513.0,1048.8362,0.001607463881314994,0.0036023391400378554,0.0
514.0,1017.9259599999995,0.0015600903311240501,0.0034961746432556453,0.0
515.0,1017.9259599999995,0.0015600903311240501,0.0034961746432556453,0.0
516.0,1013.7972199999999,0.0015537625552279285,0.0034819940479433953,0.0
517.0,1009.66848,0.0015474347793318064,0.003467813452631144,0.0
518.0,1009.66848,0.0015474347793318064,0.003467813452631144,0.0
519.0,1000.8860400000002,0.001533974665073912,0.003437649231223613,0.0
520.0,1000.8860400000002,0.001533974665073912,0.003437649231223613,0.0
521.0,1000.8860400000002,0.001533974665073912,0.003437649231223613,0.0
522.0,1013.7458399999999,0.0015536838093816068,0.003481817577885425,0.0
523.0,1013.7458399999999,0.0015536838093816068,0.003481817577885425,0.0
524.0,1026.3926799999986,0.0015730665676357246,0.0035252544908464683,0.0
525.0,1026.3926799999986,0.0015730665676357246,0.0035252544908464683,0.0
526.0,1026.3926799999986,0.0015730665676357246,0.0035252544908464683,0.0
527.0,1036.1224000000004,0.0015879784990462833,0.0035586722458568463,0.0
528.0,1036.1224000000004,0.0015879784990462833,0.0035586722458568463,0.0
529.0,1045.078439999999,0.0016017046755642278,0.003589432714871684,0.0
530.0,1045.078439999999,0.0016017046755642278,0.003589432714871684,0.0
531.0,1045.078439999999,0.0016017046755642278,0.003589432714871684,0.0
532.0,1037.8727200000003,0.0015906610687180234,0.0035646839054883413,0.0
533.0,1037.8727200000003,0.0015906610687180234,0.0035646839054883413,0.0
534.0,1033.1408400000003,0.0015834089103822252,0.00354843176189341,0.0
535.0,1033.1408400000003,0.0015834089103822252,0.00354843176189341,0.0
536.0,1033.1408400000003,0.0015834089103822252,0.00354843176189341,0.0
537.0,1019.3373200000009,0.001562253405037341,0.0035010221088262357,0.0
538.0,1019.3373200000009,0.001562253405037341,0.0035010221088262357,0.0
539.0,1005.5354000000003,0.0015411003518791832,0.0034536179511287105,0.0
540.0,1005.5354000000003,0.0015411003518791832,0.0034536179511287105,0.0
541.0,1005.5354000000003,0.0015411003518791832,0.0034536179511287105,0.0
542.0,1011.0848800000001,0.0015496055776332903,0.0034726782286161354,0.0
543.0,1011.0848800000001,0.0015496055776332903,0.0034726782286161354,0.0
544.0,1015.9200400000003,0.0015570160246224192,0.003489285098322145,0.0
545.0,1015.9200400000003,0.0015570160246224192,0.003489285098322145,0.0
546.0,1015.9200400000003,0.0015570160246224192,0.003489285098322145,0.0
547.0,1011.4523599999991,0.0015501687836201774,0.0034739403776411,0.0
548.0,1011.4523599999991,0.0015501687836201774,0.0034739403776411,0.0
549.0,1006.7336799999997,0.0015429368558248912,0.003457733570845805,0.0
550.0,1006.7336799999997,0.0015429368558248912,0.003457733570845805,0.0
551.0,1005.0568400000003,0.0015403669028286624,0.0034519742860656083,0.0
552.0,1003.3799999999991,0.0015377969498324307,0.003446215001285406,0.0
553.0,1003.3799999999991,0.0015377969498324307,0.003446215001285406,0.0
554.0,1000.0805599999993,0.0015327401729700707,0.003434882724756234,0.0
555.0,1000.0805599999993,0.0015327401729700707,0.003434882724756234,0.0
556.0,1000.0805599999993,0.0015327401729700707,0.003434882724756234,0.0
557.0,983.2773999999994,0.0015069873692510945,0.0033771704900485474,0.0
558.0,983.2773999999994,0.0015069873692510945,0.0033771704900485474,0.0
559.0,966.5350400000002,0.001481327748627806,0.003319667079387663,0.0
560.0,966.5350400000002,0.001481327748627806,0.003319667079387663,0.0
561.0,966.5350400000002,0.001481327748627806,0.003319667079387663,0.0
562.0,967.6682399999991,0.0014830645098783276,0.003323559174944135,0.0
563.0,967.6682399999991,0.0014830645098783276,0.003323559174944135,0.0
564.0,969.0302400000003,0.001485151933831041,0.0033282371083609413,0.0
565.0,969.0302400000003,0.001485151933831041,0.0033282371083609413,0.0
566.0,969.0302400000003,0.001485151933831041,0.0033282371083609413,0.0
567.0,962.0673599999998,0.0014744805076255655,0.003304322358706621,0.0
568.0,962.0673599999998,0.0014744805076255655,0.003304322358706621,0.0
569.0,948.530224,0.0014537332668491235,0.003257827629732912,0.0
570.0,948.530224,0.0014537332668491235,0.003257827629732912,0.0
571.0,948.530224,0.0014537332668491235,0.003257827629732912,0.0
572.0,960.7828239999999,0.0014725118062933187,0.0032999104836115515,0.0
573.0,960.7828239999999,0.0014725118062933187,0.0032999104836115515,0.0
574.0,964.5129440000003,0.0014782286505183478,0.0033127219762669725,0.0
575.0,964.5129440000003,0.0014782286505183478,0.0033127219762669725,0.0
576.0,964.5129440000003,0.0014782286505183478,0.0033127219762669725,0.0
577.0,962.147312,0.0014746030433963936,0.0033045969623281637,0.0
578.0,962.147312,0.0014746030433963936,0.0033045969623281637,0.0
579.0,959.2292799999998,0.001470130818806394,0.0032945746720167844,0.0
580.0,959.2292799999998,0.001470130818806394,0.0032945746720167844,0.0
581.0,959.2292799999998,0.001470130818806394,0.0032945746720167844,0.0
582.0,963.4295120000004,0.0014765681645360173,0.003309000814183542,0.0
583.0,963.4295120000004,0.0014765681645360173,0.003309000814183542,0.0
584.0,967.7241599999999,0.0014831502138044931,0.0033237512381134975,0.0
585.0,967.7241599999999,0.0014831502138044931,0.0033237512381134975,0.0
586.0,967.7241599999999,0.0014831502138044931,0.0033237512381134975,0.0
587.0,945.0518160000001,0.001448402200640237,0.003245880668631245,0.0
588.0,945.0518160000001,0.001448402200640237,0.003245880668631245,0.0
589.0,916.098116,0.001404027276338015,0.003146436115936635,0.0
590.0,887.1444159999999,0.0013596523520357931,0.003046991563242025,0.0
591.0,887.1444159999999,0.0013596523520357931,0.003046991563242025,0.0
592.0,910.5877119999992,0.0013955819391142856,0.003127510049114548,0.0
593.0,910.5877119999992,0.0013955819391142856,0.003127510049114548,0.0
594.0,927.1901999999999,0.0014210271895737632,0.003184533054560404,0.0
595.0,927.1901999999999,0.0014210271895737632,0.003184533054560404,0.0
596.0,927.1901999999999,0.0014210271895737632,0.003184533054560404,0.0
597.0,925.6387040000004,0.0014186493408858518,0.003179204277038795,0.0
598.0,925.6387040000004,0.0014186493408858518,0.003179204277038795,0.0
599.0,918.0067199999997,0.0014069524347123474,0.00315299141874944,0.0
600.0,918.0067199999997,0.0014069524347123474,0.00315299141874944,0.0
601.0,918.0067199999997,0.0014069524347123474,0.00315299141874944,0.0
602.0,914.96672,0.0014022932799280282,0.0031425502164094425,0.0
603.0,914.96672,0.0014022932799280282,0.0031425502164094425,0.0
604.0,921.3697200000003,0.0014121066246925017,0.003164541998838065,0.0
605.0,921.3697200000003,0.0014121066246925017,0.003164541998838065,0.0
606.0,921.3697200000003,0.0014121066246925017,0.003164541998838065,0.0
607.0,916.9219999999985,0.0014052899747196985,0.003149265832893435,0.0
608.0,916.9219999999985,0.0014052899747196985,0.003149265832893435,0.0
609.0,912.5140800000003,0.0013985343228917742,0.003134126364268926,0.0
610.0,912.5140800000003,0.0013985343228917742,0.003134126364268926,0.0
611.0,912.5140800000003,0.0013985343228917742,0.003134126364268926,0.0
612.0,904.6827999999994,0.001386531972339356,0.003107229002735639,0.0
613.0,904.6827999999994,0.001386531972339356,0.003107229002735639,0.0
614.0,896.7039600000004,0.001374303468865897,0.0030798248307361445,0.0
615.0,896.7039600000004,0.001374303468865897,0.0030798248307361445,0.0
616.0,896.7039600000004,0.001374303468865897,0.0030798248307361445,0.0
617.0,909.0212400000008,0.0013931811379585964,0.0031221298349329934,0.0
618.0,909.0212400000008,0.0013931811379585964,0.0031221298349329934,0.0
619.0,920.7042799999997,0.0014110867602320806,0.003162256474599534,0.0
620.0,920.7042799999997,0.0014110867602320806,0.003162256474599534,0.0
621.0,920.7042799999997,0.0014110867602320806,0.003162256474599534,0.0
622.0,913.59792,0.0014001954341817202,0.003137848927671617,0.0
623.0,913.59792,0.0014001954341817202,0.003137848927671617,0.0
624.0,906.3812399999995,0.0013891350298564221,0.003113062475006148,0.0
625.0,906.3812399999995,0.0013891350298564221,0.003113062475006148,0.0
626.0,906.3812399999995,0.0013891350298564221,0.003113062475006148,0.0
627.0,905.0229040000002,0.00138705322141132,0.003108397125985853,0.0
628.0,905.0229040000002,0.00138705322141132,0.003108397125985853,0.0
629.0,893.340168,0.001369148065053312,0.0030682715304395417,0.0
630.0,893.340168,0.001369148065053312,0.0030682715304395417,0.0
631.0,893.340168,0.001369148065053312,0.0030682715304395417,0.0
632.0,905.9800959999999,0.0013885202298607644,0.0031116847034036903,0.0
633.0,905.9800959999999,0.0013885202298607644,0.0031116847034036903,0.0
634.0,912.632512,0.001398715833753424,0.003134533131530613,0.0
635.0,912.632512,0.001398715833753424,0.003134533131530613,0.0
636.0,912.632512,0.001398715833753424,0.003134533131530613,0.0
637.0,913.7628800000002,0.001400448254633438,0.0031384155002828038,0.0
638.0,913.7628800000002,0.001400448254633438,0.0031384155002828038,0.0
639.0,914.8019439999995,0.0014020407414777837,0.003141984275765765,0.0
640.0,914.8019439999995,0.0014020407414777837,0.003141984275765765,0.0
641.0,914.8019439999995,0.0014020407414777837,0.003141984275765765,0.0
642.0,914.8860960000004,0.001402169714238775,0.003142273304732648,0.0
643.0,914.8860960000004,0.001402169714238775,0.003142273304732648,0.0
644.0,913.6171119999997,0.001400224848161529,0.0031379148446305993,0.0
645.0,913.6171119999997,0.001400224848161529,0.0031379148446305993,0.0
646.0,913.6171119999997,0.001400224848161529,0.0031379148446305993,0.0
647.0,897.0294000000001,0.0013748022436464917,0.0030809425889234887,0.0
648.0,897.0294000000001,0.0013748022436464917,0.0030809425889234887,0.0
649.0,900.9094640000004,0.0013807488945507902,0.0030942690801459053,0.0
650.0,900.9094640000004,0.0013807488945507902,0.0030942690801459053,0.0
651.0,900.9094640000004,0.0013807488945507902,0.0030942690801459053,0.0
652.0,877.6336320000003,0.0013450759655962443,0.0030143257671380722,0.0
653.0,877.6336320000003,0.0013450759655962443,0.0030143257671380722,0.0
654.0,858.8799759999993,0.0013163337991239125,0.002949914347101646,0.0
655.0,858.8799759999993,0.0013163337991239125,0.002949914347101646,0.0
656.0,858.8799759999993,0.0013163337991239125,0.002949914347101646,0.0
657.0,870.5469039999998,0.0013342147278770423,0.0029899856483957903,0.0
658.0,870.5469039999998,0.0013342147278770423,0.0029899856483957903,0.0
659.0,891.8833680000004,0.0013669153490369322,0.003063267996370823,0.0
660.0,891.8833680000004,0.0013669153490369322,0.003063267996370823,0.0
661.0,891.8833680000004,0.0013669153490369322,0.003063267996370823,0.0
662.0,899.36688,0.0013783847045429557,0.003088970911833258,0.0
663.0,899.36688,0.0013783847045429557,0.003088970911833258,0.0
664.0,907.2546800000003,0.0013904736785915603,0.003116062397299522,0.0
665.0,907.2546800000003,0.0013904736785915603,0.003116062397299522,0.0
666.0,907.2546800000003,0.0013904736785915603,0.003116062397299522,0.0
667.0,904.4652000000002,0.0013861984749442694,0.003106481632462884,0.0
668.0,904.4652000000002,0.0013861984749442694,0.003106481632462884,0.0
669.0,901.73336,0.0013820116113238757,0.0030970988383179814,0.0
670.0,901.73336,0.0013820116113238757,0.0030970988383179814,0.0
671.0,901.0050200000004,0.0013808953452726883,0.0030945972773599845,0.0
672.0,900.2766800000003,0.0013797790792215003,0.003092095716401986,0.0
673.0,900.2766800000003,0.0013797790792215003,0.003092095716401986,0.0
674.0,898.7728000000008,0.0013774742076106317,0.0030869304810812385,0.0
675.0,898.7728000000008,0.0013774742076106317,0.0030869304810812385,0.0
676.0,898.7728000000008,0.0013774742076106317,0.0030869304810812385,0.0
677.0,896.4899600000002,0.0013739754888909478,0.003079089825045105,0.0
678.0,896.4899600000002,0.0013739754888909478,0.003079089825045105,0.0
679.0,893.8977359999999,0.001370002603084491,0.0030701865568560902,0.0
680.0,893.8977359999999,0.001370002603084491,0.0030701865568560902,0.0
681.0,893.8977359999999,0.001370002603084491,0.0030701865568560902,0.0
682.0,887.6076560000005,0.0013603623213983887,0.003048582610140705,0.0
683.0,887.6076560000005,0.0013603623213983887,0.003048582610140705,0.0
684.0,881.4577360000004,0.0013509368512697102,0.003027460057806888,0.0
685.0,881.4577360000004,0.0013509368512697102,0.003027460057806888,0.0
686.0,881.4577360000004,0.0013509368512697102,0.003027460057806888,0.0
687.0,657.8713199999997,0.0010082645750146859,0.0022595288045400876,0.0
688.0,657.8713199999997,0.0010082645750146859,0.0022595288045400876,0.0
689.0,801.4598,0.0012283306781611263,0.0027526986642022002,0.0
690.0,801.4598,0.0012283306781611263,0.0027526986642022002,0.0
691.0,801.4598,0.0012283306781611263,0.0027526986642022002,0.0
692.0,845.1810319999994,0.001295338568703608,0.0029028638713949665,0.0
693.0,845.1810319999994,0.001295338568703608,0.0029028638713949665,0.0
694.0,816.0185120000001,0.0012506436033809722,0.00280270210426857,0.0
695.0,816.0185120000001,0.0012506436033809722,0.00280270210426857,0.0
696.0,816.0185120000001,0.0012506436033809722,0.00280270210426857,0.0
697.0,859.1536,0.0013167531598373033,0.002950854137742793,0.0
698.0,859.1536,0.0013167531598373033,0.002950854137742793,0.0
699.0,829.9640239999999,0.0012720167280370859,0.002850599443915568,0.0
700.0,829.9640239999999,0.0012720167280370859,0.002850599443915568,0.0
701.0,829.9640239999999,0.0012720167280370859,0.0,0.002297003597670801
702.0,840.597152,0.0012883132376402054,0.0,0.0023264317807778013
703.0,840.597152,0.0012883132376402054,0.0,0.0023264317807778013
704.0,851.6603039999998,0.0013052688092094337,0.0,0.0023570500958019934
705.0,851.6603039999998,0.0013052688092094337,0.0,0.0023570500958019934
706.0,851.6603039999998,0.0013052688092094337,0.0,0.0023570500958019934
707.0,844.7650559999997,0.0012947010369369761,0.0,0.0023379668476070903
708.0,844.7650559999997,0.0012947010369369761,0.0,0.0023379668476070903
709.0,842.3933360000003,0.001291066099244521,0.0,0.0023314028891521076
710.0,842.3933360000003,0.001291066099244521,0.0,0.0023314028891521076
711.0,842.3933360000003,0.001291066099244521,0.0,0.0023314028891521076
712.0,840.7787599999997,0.0012885915730948335,0.0,0.0023269343980206
713.0,840.7787599999997,0.0012885915730948335,0.0,0.0023269343980206
714.0,823.2226560000003,0.0012616847948232512,0.0,0.002278346226867435
715.0,823.2226560000003,0.0012616847948232512,0.0,0.002278346226867435
716.0,823.2226560000003,0.0012616847948232512,0.0,0.002278346226867435
717.0,726.0087600000002,0.0011126931538197157,0.0,0.002009297614640364
718.0,726.0087600000002,0.0011126931538197157,0.0,0.002009297614640364
719.0,674.0623679999997,0.0010330792456569055,0.0,0.0018655310827671477
720.0,674.0623679999997,0.0010330792456569055,0.0,0.0018655310827671477
721.0,674.0623679999997,0.0010330792456569055,0.0,0.0018655310827671477
722.0,820.2700400000006,0.001257159566217114,0.0,0.0022701745840269984
723.0,820.2700400000006,0.001257159566217114,0.0,0.0022701745840269984
724.0,762.2380160000001,0.00116821871678838,0.0,0.00210956549248387
725.0,762.2380160000001,0.00116821871678838,0.0,0.00210956549248387
726.0,762.2380160000001,0.00116821871678838,0.0,0.00210956549248387
727.0,729.76744,0.001118453769577849,0.0,0.0020197001155112847
728.0,729.76744,0.001118453769577849,0.0,0.0020197001155112847
729.0,769.0793440000004,0.0011787038503680842,0.0,0.0021284995120008973
730.0,769.0793440000004,0.0011787038503680842,0.0,0.0021284995120008973
731.0,769.0793440000004,0.0011787038503680842,0.0,0.0021284995120008973
732.0,780.5970800000002,0.0011963561249697058,0.0,0.0021603759310552034
733.0,780.5970800000002,0.0011963561249697058,0.0,0.0021603759310552034
734.0,786.2914720000001,0.001205083445275821,0.0,0.0021761356971803764
735.0,786.2914720000001,0.001205083445275821,0.0,0.0021761356971803764
736.0,786.2914720000001,0.001205083445275821,0.0,0.0021761356971803764
737.0,793.0484320000002,0.0012154392750493264,0.0,0.0021948362203121088
738.0,793.0484320000002,0.0012154392750493264,0.0,0.0021948362203121088
739.0,777.3663759999998,0.001191404694049205,0.0,0.002151434653486032
740.0,777.3663759999998,0.001191404694049205,0.0,0.002151434653486032
741.0,777.3663759999998,0.001191404694049205,0.0,0.002151434653486032
742.0,790.3970959999999,0.0012113757932041818,0.0,0.002187498398244493
743.0,790.3970959999999,0.0012113757932041818,0.0,0.002187498398244493
744.0,798.5981280000001,0.0012239448318486419,0.0,0.002210195526630643
745.0,798.5981280000001,0.0012239448318486419,0.0,0.002210195526630643
746.0,798.5981280000001,0.0012239448318486419,0.0,0.002210195526630643
747.0,794.5490640000002,0.0012177391687211367,0.0,0.0021989893606930225
748.0,794.5490640000002,0.0012177391687211367,0.0,0.0021989893606930225
749.0,790.6288799999995,0.0012117310292346182,0.0,0.0021881398822925792
750.0,790.6288799999995,0.0012117310292346182,0.0,0.0021881398822925792
751.0,790.6288799999995,0.0012117310292346182,0.0,0.0021881398822925792
752.0,787.4485200000008,0.001206856756369535,0.0,0.002179337936484522
753.0,787.4485200000008,0.001206856756369535,0.0,0.002179337936484522
754.0,784.2619200000003,0.0012019729199762076,0.0,0.0021705187208888115
755.0,784.2619200000003,0.0012019729199762076,0.0,0.0021705187208888115
756.0,784.2619200000003,0.0012019729199762076,0.0,0.0021705187208888115
757.0,780.51276,0.0011962268947291086,0.0,0.0021601425675144286
758.0,780.51276,0.0011962268947291086,0.0,0.0021601425675144286
759.0,259.9852799999998,0.0003984577832778514,0.0,0.0007195337463222987
760.0,259.9852799999998,0.0003984577832778514,0.0,0.0007195337463222987
761.0,367.32030000000003,0.0005629612280008909,0.0,0.0010165935223687699
762.0,474.65532000000024,0.0007274646727239304,0.0,0.0013136532984152408
763.0,474.65532000000024,0.0007274646727239304,0.0,0.0013136532984152408
764.0,551.7444000000002,0.0008456126845334027,0.0,0.0015270045871225836
765.0,551.7444000000002,0.0008456126845334027,0.0,0.0015270045871225836
766.0,551.7444000000002,0.0008456126845334027,0.0,0.0015270045871225836
767.0,717.685,0.001099936020192239,0.0,0.001986260824956395
768.0,717.685,0.001099936020192239,0.0,0.001986260824956395
769.0,753.9689600000004,0.0011555454234251545,0.0,0.002086680101271611
770.0,753.9689600000004,0.0011555454234251545,0.0,0.002086680101271611
771.0,753.9689600000004,0.0011555454234251545,0.0,0.002086680101271611
772.0,757.6756399999997,0.001161226343114608,0.0,0.0020969386872454684
773.0,757.6756399999997,0.001161226343114608,0.0,0.0020969386872454684
774.0,757.723064,0.001161299025929244,0.0,0.0020970699376315896
775.0,757.723064,0.001161299025929244,0.0,0.0020970699376315896
776.0,757.723064,0.001161299025929244,0.0,0.0020970699376315896
777.0,755.4084479999998,0.0011577516067811308,0.0,0.0020906640198743317
778.0,755.4084479999998,0.0011577516067811308,0.0,0.0020906640198743317
779.0,752.6829199999999,0.001153574417037382,0.0,0.0020831208644597394
780.0,752.6829199999999,0.001153574417037382,0.0,0.0020831208644597394
781.0,752.6829199999999,0.001153574417037382,0.0,0.0020831208644597394
782.0,749.8706399999992,0.0011492642697292078,0.0,0.0020753376147153394
783.0,749.8706399999992,0.0011492642697292078,0.0,0.0020753376147153394
784.0,746.4214559999998,0.0011439779927109198,0.0,0.0020657916731709777
785.0,746.4214559999998,0.0011439779927109198,0.0,0.0020657916731709777
786.0,746.4214559999998,0.0011439779927109198,0.0,0.0020657916731709777
787.0,734.9126960000001,0.0011263394748768458,0.0,0.00203394009604198
788.0,734.9126960000001,0.0011263394748768458,0.0,0.00203394009604198
789.0,723.6324,0.0011090511047857465,0.0,0.0020027208145484104
790.0,723.6324,0.0011090511047857465,0.0,0.0020027208145484104
791.0,723.6324,0.0011090511047857465,0.0,0.0020027208145484104
792.0,725.1799680000003,0.0011114229333552405,0.0,0.002007003854729488
793.0,725.1799680000003,0.0011114229333552405,0.0,0.002007003854729488
794.0,717.8160319999995,0.0011001368420243763,0.0,0.0019866234683562356
795.0,717.8160319999995,0.0011001368420243763,0.0,0.0019866234683562356
796.0,717.8160319999995,0.0011001368420243763,0.0,0.0019866234683562356
797.0,719.618736,0.0011028996962896113,0.0,0.001991612621444559
