SR_WL	O2	O3	O4	O5	O6	O7	O8	O9	O10	O11	O12	O16	O17	O18	O21	S5	S6
1514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156	0
1515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00076	0
1516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2E-05	0
1517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000391	0
1518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000622	0
1519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001567	0
1520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001685	0
1521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001405	0
1522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001229	0
1523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001221	0
1524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001481	0
1525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002799	0
1526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003447	0
1527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00364	0
1528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004193	0
1529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004382	0
1530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00405	0
1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00413	0
1532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004003	0
1533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004062	0
1534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004542	0
1535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004315	0
1536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003743	0
1537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003981	0
1538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004434	0
1539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004472	0
1540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003929	0
1541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004051	0
1542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003852	0
1543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003707	0
1544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003977	0
1545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004017	0
1546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003586	0
1547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003744	0
1548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003905	0
1549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003688	0
1550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004118	0
1551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004623	0
1552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004858	0
1553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004797	0
1554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004413	0
1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003733	0
1556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003277	0
1557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003357	0
1558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004035	0
1559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004098	0
1560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003692	0
1561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003972	0
1562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004631	0
1563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005397	0
1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007017	0
1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009506	0
1566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013157	0
1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017918	0
1568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023724	0
1569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031514	0
1570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041944	0
1571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055072	0
1572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071813	0
1573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094606	0
1574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124466	0
1575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162154	0
1576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208936	0
1577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.267167	0
1578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33582	0
1579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412731	0
1580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.496727	0
1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.583717	0
1582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.667055	0
1583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.741314	0
1584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.804091	0
1585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.855674	0
1586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.895076	0
1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.922785	0
1588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.942076	0
1589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.954821	0
1590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96307	0
1591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.968607	0
1592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.971859	0
1593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97377	0
1594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.975048	0
1595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.976341	0
1596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.978447	0
1597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.979947	0
1598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.981171	0
1599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.982769	0
1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.984074	0
1601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.985436	0
1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.987267	0
1603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.988907	0
1604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.989781	0
1605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.990643	0
1606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.991783	0
1607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.993395	0
1608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.994907	0
1609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.996077	0
1610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99716	0
1611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99773	0
1612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998316	0
1613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999442	0
1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999741	0
1616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999323	0
1617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998933	0
1618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998461	0
1619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.996834	0
1620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.993896	0
1621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99131	0
1622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.988268	0
1623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.983269	0
1624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.978014	0
1625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.972219	0
1626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.965552	0
1627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.958813	0
1628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.951738	0
1629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.944242	0
1630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.937061	0
1631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.930713	0
1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.925408	0
1633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92203	0
1634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.921816	0
1635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.924527	0
1636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9292	0
1637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.935492	0
1638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.943032	0
1639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.949204	0
1640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95035	0
1641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.941106	0
1642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.913891	0
1643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.863102	0
1644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.787387	0
1645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.689784	0
1646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57958	0
1647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.468495	0
1648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.366782	0
1649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280835	0
1650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212127	0
1651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159198	0
1652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119156	0
1653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089094	0
1654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066997	0
1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050853	0
1656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03893	0
1657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029794	0
1658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022734	0
1659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01732	0
1660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013431	0
1661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010705	0
1662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008468	0
1663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006785	0
1664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005489	0
1665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004222	0
1666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003201	0
1667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002509	0
1668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002047	0
1669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001701	0
1670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001611	0
1671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0
1672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001544	0
1673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001431	0
1674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001319	0
1675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001115	0
1676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001226	0
1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00137	0
1678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001414	0
1679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001458	0
1680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001471	0
1681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001505	0
1682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001425	0
1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001244	0
1684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001225	0
1685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001265	0
1686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001198	0
1687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001162	0
1688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001233	0
1689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001304	0
1690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126	0
1691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001113	0
1692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001145	0
1693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001368	0
1694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001326	0
1695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001106	0
1696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001247	0
1697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001442	0
1698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001336	0
1699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001226	0
1700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001291	0
1701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001398	0
1702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001307	0
1703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001133	0
1704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001145	0
1705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001172	0
1706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121	0
1707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001285	0
1708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001174	0
1709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001061	0
1710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00096	0
1711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000807	0
1712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000699	0
1713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000605	0
1714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000569	0
1715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000537	0
1716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000327	0
1717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155	0
1718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022	0
1719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025	0
1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151	0
1721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000114	0
1722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142	0
1723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164	0
1724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125	0
1725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3E-05	0
1726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.8E-05	0
1727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.8E-05	0
1728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105	0
1729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000237	0
1730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000224	0
1731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
